"ID","ID DEPATAMENTO","DEPARTAMENTO","ID MUNICIPIO","MUNICIPIO","ID LOCALIDAD","LOCALIDAD","AÑO SERVICIO","MES SERVICIO","ENERGÍA ACTIVA","ENERGÍA REACTIVA","POTENCIA MÁXIMA","DÍA DE DEMANDA MÁXIMA","FECHA DE DEMANDA MÁXIMA","PROMEDIO DIARIO EN HORAS"
1,91,"amazonas",91001,"leticia",91001000,"leticia (leticia - amazonas)",2024,6,164425,62119,35660,"jueves","2024-06-20T15:30",24
2,91,"amazonas",91540,"puerto nariño",91540000,"puerto nariño (puerto nariño - amazonas)",2024,6,127838,40378,256,"miercoles","2024-06-05T18:15",24
3,91,"amazonas",91798,"tarapaca (anm)",91798000,"tarapaca (tarapaca (anm) - amazonas)",2024,6,26578,11917,10143,"jueves","2024-06-20T18:30",10.18
4,88,"archipielago de san andres y providencia",88564,"providencia",88564000,"providencia (providencia - archipielago de san andres y providencia )",2024,6,164425,62119,35660,"miercoles","2024-06-12T14:15",24
5,13,"bolivar",13001,"cartagena de indias",13001007,"isla fuerte (cartagena de indias - bolivar)",2024,6,60724,28336,26563,"domingo","2024-06-30T20:00",9.4
6,13,"bolivar",13001,"cartagena de indias",13001017,"santa cruz del islote (cartagena de indias - bolivar)",2024,6,12040,3944,5341,"viernes","2024-06-21T22:30",9.24
7,18,"caqueta",18150,"cartagena del chaira",18150001,"remolino del caguan (cartagena del chaira - caqueta)",2024,6,18647,8183,10426,"sabado","2024-06-22T18:45",7.43
8,18,"caqueta",18150,"cartagena del chaira",18150002,"santa fe del caguan (cartagena del chaira - caqueta)",2024,6,4127,1932,394,"sabado","2024-06-15T18:00",4.27
9,18,"caqueta",18753,"san vicente del caguan",18753002,"guacamayas (san vicente del caguan - caqueta)",2024,6,8770,3282,3235,"sabado","2024-06-29T19:45",14.56
10,19,"cauca",19318,"guapi",19318008,"limones (guapi - cauca)",2024,6,9158,4037,4334,"jueves","2024-06-27T19:30",9.22
11,19,"cauca",19318,"guapi",19318013,"san antonio de guajui (guapi - cauca)",2024,6,12520,6833,5459,"miercoles","2024-06-12T18:30",9.36
12,19,"cauca",19418,"lopez de micay",19418009,"noanamito (lopez de micay - cauca)",2024,6,6719,3215,36,"domingo","2024-06-02T19:30",8.22
13,19,"cauca",19809,"timbiqui",19809014,"chacon (timbiqui - cauca)",2024,6,3571,875,22,"sabado","2024-06-22T18:45",7.26
14,19,"cauca",19809,"timbiqui",19809003,"coteje (timbiqui - cauca)",2024,6,5703,4209,2976,"viernes","2024-06-07T19:15",7.5
15,19,"cauca",19809,"timbiqui",19809026,"los brazos (timbiqui - cauca)",2024,6,2593,1121,3655,"miercoles","2024-06-12T20:00",2.56
16,19,"cauca",19809,"timbiqui",19809007,"san jose (timbiqui - cauca)",2024,6,6642,4607,3535,"miercoles","2024-06-12T19:30",7.38
17,19,"cauca",19809,"timbiqui",19809009,"santa rosa de saija (timbiqui - cauca)",2024,6,3387,1002,202,"domingo","2024-06-02T19:45",7.04
18,27,"choco",27006,"acandi",27006000,"acandi (acandi - choco)",2024,6,164425,62119,15796,"lunes","2024-06-17T20:30",19.37
19,27,"choco",27006,"acandi",27006003,"capurgana (acandi - choco)",2024,6,164425,62119,35660,"sabado","2024-06-29T20:30",21.03
20,27,"choco",27025,"alto baudo",27025000,"ciudad baudo - pie de pato (alto baudo - choco)",2024,6,52766,18043,1276,"martes","2024-06-11T12:30",23.53
21,27,"choco",27075,"bahia solano",27075000,"ciudad mutis (bahia solano - choco)",2024,6,164425,62119,35660,"sabado","2024-06-01T19:30",23.55
22,27,"choco",27075,"bahia solano",27075002,"el valle (bahia solano - choco)",2024,6,164425,62119,35660,"sabado","2024-06-29T20:15",23.54
23,27,"choco",27077,"bajo baudo",27077905,"buenavista (bajo baudo (pizarro) - choco)",2024,6,4215,1621,184,"lunes","2024-06-03T19:45",10
24,27,"choco",27077,"bajo baudo",27077029,"firme de usarga (bajo baudo (pizarro) - choco)",2024,6,906,394,721,"domingo","2024-06-30T19:15",5.51
25,27,"choco",27077,"bajo baudo",27077026,"guineal (bajo baudo (pizarro) - choco)",2024,6,5274,2959,3388,"domingo","2024-06-02T11:45",8.09
26,27,"choco",27077,"bajo baudo",27077008,"orpua (bajo baudo - choco)",2024,6,648,170,624,"jueves","2024-06-27T19:15",5.57
27,27,"choco",27077,"bajo baudo",27077000,"pizarro (bajo baudo - choco)",2024,6,164425,62119,4488,"lunes","2024-06-24T19:30",23.05
28,27,"choco",27077,"bajo baudo",27077916,"terron (bajo baudo - choco)",2024,6,5300,2263,2779,"lunes","2024-06-10T11:45",10.28
29,27,"choco",27099,"bojaya",27099000,"bellavista (bojaya (bellavista) - choco)",2024,6,91673,27162,26598,"lunes","2024-06-03T18:15",15.16
30,27,"choco",27099,"bojaya",27099005,"napipi (bojaya - choco)",2024,6,9331,3096,608,"sabado","2024-06-01T19:00",6.2
31,27,"choco",27099,"bojaya",27099008,"puerto conto (bojaya (bellavista) - choco)",2024,6,11489,3514,672,"viernes","2024-06-21T20:15",8.01
32,27,"choco",27250,"el litoral del san juan",27250000,"santa genoveva de docordo (el litoral del san juan - choco)",2024,6,31176,14902,2537,"miercoles","2024-06-05T18:45",5.26
33,27,"choco",27372,"jurado",27372000,"jurado (jurado - choco)",2024,6,164425,56559,30864,"sabado","2024-06-01T19:00",24
34,27,"choco",27425,"medio atrato",27425000,"bete (medio atrato - choco)",2024,6,16199,8094,64,"miercoles","2024-06-19T12:00",11.39
35,27,"choco",27425,"medio atrato",27425008,"san roque (medio atrato - choco)",2024,6,2241,971,2047,"domingo","2024-06-30T20:15",5.08
36,27,"choco",27495,"nuqui",27495001,"arusi (nuqui - choco)",2024,6,18961,7124,60,"sabado","2024-06-01T12:00",15.3
37,27,"choco",27495,"nuqui",27495011,"comunidad de puerto jagua (nuqui - choco)",2024,6,889,411,535,"lunes","2024-06-17T18:45",7.07
38,27,"choco",27495,"nuqui",27495912,"comunidad indigena de pangui - el yucal (nuqui - choco)",2024,6,7888,1820,115,"viernes","2024-06-28T07:15",23.17
39,27,"choco",27495,"nuqui",27495000,"nuqui (nuqui - choco)",2024,6,164425,62119,35660,"sabado","2024-06-01T19:45",23.56
40,27,"choco",27001,"quibdo",27001029,"tagachi (quibdo - choco)",2024,6,116,31,1877,"viernes","2024-06-28T15:15",0.24
41,27,"choco",27615,"riosucio",27615011,"san jose tamboral (riosucio - choco)",2024,6,465,176,433,"martes","2024-06-18T19:00",4.29
42,27,"choco",27800,"unguia",27800005,"titumate (unguia - choco)",2024,6,13024,3367,7665,"sabado","2024-06-01T21:45",7.26
43,27,"choco",27800,"unguia",27800000,"unguia (unguia - choco)",2024,6,164425,62119,35660,"viernes","2024-06-07T20:15",22.15
44,94,"guainia",94343,"barranco minas",94343000,"barranco minas (barranco minas - guainia)",2024,6,87380,28373,23428,"martes","2024-06-25T17:30",16.11
45,94,"guainia",94001,"inirida",94001905,"chorro bocon (inirida - guainia)",2024,6,5482,444,191,"viernes","2024-06-14T19:15",15.59
46,94,"guainia",94001,"inirida",94001000,"inirida (inirida - guainia)",2024,6,164425,62119,35660,"martes","2024-06-18T14:30",24
47,44,"la guajira",44847,"uribia",44847003,"cabo de la vela (uribia - la guajira)",2024,6,32748,1938,15945,"miercoles","2024-06-05T19:30",8.33
48,44,"la guajira",44847,"uribia",44847012,"nazareth (uribia - la guajira)",2024,6,31835,6940,26592,"viernes","2024-06-07T18:30",4.46
49,47,"magdalena",47189,"cienaga",47189018,"palmor (cienaga - magdalena)",2024,6,88076,30120,16922,"sabado","2024-06-01T11:45",23.21
50,50,"meta",50325,"mapiripan",50325000,"mapiripan (mapiripan - meta)",2024,6,164425,58073,34012,"lunes","2024-06-17T15:00",24
51,52,"nariño",52250,"el charco",52250016,"alteron (uribe uribe) (el charco - nariño)",2024,6,554,347,643,"martes","2024-06-04T18:45",3.43
52,52,"nariño",52250,"el charco",52250005,"las mercedes (el charco - nariño)",2024,6,983,873,1258,"sabado","2024-06-01T19:00",4.14
53,52,"nariño",52250,"el charco",52250007,"san jose del tapaje (el charco - nariño)",2024,6,9682,2920,64,"viernes","2024-06-28T20:15",10.06
54,52,"nariño",52390,"la tola",52390005,"aguacatal (la tola - nariño)",2024,6,783,189,95,"domingo","2024-06-30T11:30",3.27
55,52,"nariño",52390,"la tola",52390013,"amarales (la tola - nariño)",2024,6,8842,2662,5146,"jueves","2024-06-13T12:15",8.01
56,52,"nariño",52390,"la tola",52390003,"la vigia de la mar (la tola - nariño)",2024,6,4814,2215,2164,"miercoles","2024-06-26T12:45",9.5
57,52,"nariño",52390,"la tola",52390009,"mulatos (la tola - nariño)",2024,6,4251,2656,2899,"sabado","2024-06-22T18:45",7.53
58,52,"nariño",52390,"la tola",52390016,"san pablo del mar (la tola - nariño)",2024,6,5924,2122,263,"sabado","2024-06-15T19:30",10.03
59,52,"nariño",52427,"magüi",52427913,"la isla (magüi - nariño)",2024,6,0,0,0,"sabado","2024-06-01T00:00",0
60,52,"nariño",52427,"magüi",52427915,"las lajas (magüi - nariño)",2024,6,0,0,0,"sabado","2024-06-01T00:00",0
61,52,"nariño",52473,"mosquera",52473010,"el bajito de echandia (mosquera - nariño)",2024,6,1615,630,102,"jueves","2024-06-13T18:15",7.03
62,52,"nariño",52490,"olaya herrera",52490913,"boca de prieta (olaya herrera - nariño)",2024,6,2168,656,137,"sabado","2024-06-29T19:30",6.19
63,52,"nariño",52621,"roberto payan",52621912,"tamaje (roberto payan - nariño)",2024,6,4778,2999,2302,"domingo","2024-06-16T15:45",8.54
64,52,"nariño",52835,"san andres de tumaco",52835055,"bocas de curay (tumaco - nariño)",2024,6,7922,2975,48,"viernes","2024-06-07T19:15",7.19
65,52,"nariño",52835,"san andres de tumaco",52835217,"san juan de la costa (san andres de tumaco - nariño)",2024,6,23815,9302,1056,"viernes","2024-06-07T19:15",10.42
66,52,"nariño",52696,"santa barbara",52696014,"la ensenada (santa barbara - nariño)",2024,6,3102,2058,2173,"martes","2024-06-04T18:45",6.28
67,86,"putumayo",86573,"puerto leguizamo",86573009,"piñuña negro (puerto leguizamo - putumayo)",2024,6,2654,1590,224,"sabado","2024-06-01T19:00",5.3
68,76,"valle del cauca",76109,"buenaventura",76109069,"papayal 1 (buenaventura - valle del cauca)",2024,6,7207,1312,2895,"martes","2024-06-25T20:00",11.01
69,76,"valle del cauca",76109,"buenaventura",76109105,"pital (buenaventura - valle del cauca)",2024,6,2427,656,986,"domingo","2024-06-09T15:45",9.42
70,76,"valle del cauca",76109,"buenaventura",76109028,"puerto merizalde (buenaventura - valle del cauca)",2024,6,103108,35909,2126,"lunes","2024-06-10T19:45",21.26
71,76,"valle del cauca",76109,"buenaventura",76109081,"punta bonita",2024,6,2799,3112,2103,"sabado","2024-06-29T20:30",6.28
72,76,"valle del cauca",76109,"buenaventura",76109032,"san francisco naya (buenaventura - valle del cauca)",2024,6,8189,3084,4259,"sabado","2024-06-22T11:45",9.29
73,97,"vaupes",97161,"caruru",97161000,"caruru (caruru - vaupes)",2024,6,20522,5140,821,"miercoles","2024-06-12T18:45",11.58
74,97,"vaupes",97001,"mitu",97001000,"mitu (mitu - vaupes)",2024,6,164425,62119,35660,"martes","2024-06-18T12:00",24
75,97,"vaupes",97666,"taraira",97666000,"taraira (taraira - vaupes)",2024,6,34830,9545,13033,"miercoles","2024-06-26T12:00",12.26
76,99,"vichada",99001,"puerto carreño",99001000,"puerto carreño (puerto carreño - vichada)",2024,6,164425,62119,35660,"domingo","2024-06-02T20:45",23.56
77,91,"amazonas",91001,"leticia",91001000,"leticia (leticia - amazonas)",2024,1,164425,62119,35660,"miercoles","2024-01-03T14:30",24
78,18,"caqueta",18150,"cartagena del chaira",18150001,"remolino del caguan (cartagena del chaira - caqueta)",2024,5,18848,8450,10592,"sabado","2024-05-11T19:30",7.4
79,18,"caqueta",18150,"cartagena del chaira",18150002,"santa fe del caguan (cartagena del chaira - caqueta)",2024,5,4355,1963,40,"viernes","2024-05-24T18:30",4.21
80,18,"caqueta",18753,"san vicente del caguan",18753002,"guacamayas (san vicente del caguan - caqueta)",2024,5,8538,3679,3437,"lunes","2024-05-13T18:45",12.26
81,19,"cauca",19318,"guapi",19318008,"limones (guapi - cauca)",2024,5,8580,3745,4296,"miercoles","2024-05-29T19:15",8.45
82,19,"cauca",19318,"guapi",19318013,"san antonio de guajui (guapi - cauca)",2024,5,10561,6131,5254,"viernes","2024-05-31T19:45",8.27
83,19,"cauca",19418,"lopez de micay",19418009,"noanamito (lopez de micay - cauca)",2024,5,7935,3763,36,"domingo","2024-05-26T19:00",10.36
84,91,"amazonas",91001,"leticia",91001000,"leticia (leticia - amazonas)",2024,7,164425,62119,35660,"jueves","2024-07-25T15:30",24
85,91,"amazonas",91540,"puerto nariño",91540000,"puerto nariño (puerto nariño - amazonas)",2024,7,132554,42294,2704,"miercoles","2024-07-24T18:15",24
86,91,"amazonas",91798,"tarapaca (anm)",91798000,"tarapaca (tarapaca (anm) - amazonas)",2024,7,26803,12169,10143,"lunes","2024-07-29T14:30",10.17
87,88,"archipielago de san andres y providencia",88564,"providencia",88564000,"providencia (providencia - archipielago de san andres y providencia )",2024,7,164425,62119,35660,"miercoles","2024-07-10T22:30",24
88,88,"archipielago de san andres, providencia y santa catalina",88001,"san andres",88001000,"san andres (san andres - archipielago de san andres y providencia)",2024,7,164425,62119,35660,"jueves","2024-07-25T15:45",24
89,13,"bolivar",13001,"cartagena de indias",13001007,"isla fuerte (cartagena de indias - bolivar)",2024,7,28683,13831,26406,"lunes","2024-07-01T00:30",4.22
90,13,"bolivar",13001,"cartagena de indias",13001017,"santa cruz del islote (cartagena de indias - bolivar)",2024,7,13868,4464,5418,"viernes","2024-07-12T22:15",10.15
91,18,"caqueta",18150,"cartagena del chaira",18150001,"remolino del caguan (cartagena del chaira - caqueta)",2024,7,11716,5089,10475,"martes","2024-07-09T19:45",4.3
92,18,"caqueta",18150,"cartagena del chaira",18150002,"santa fe del caguan (cartagena del chaira - caqueta)",2024,7,3571,1667,4064,"viernes","2024-07-12T18:45",3.42
93,18,"caqueta",18753,"san vicente del caguan",18753002,"guacamayas (san vicente del caguan - caqueta)",2024,7,2672,976,2784,"lunes","2024-07-01T19:30",5.01
94,19,"cauca",19318,"guapi",19318008,"limones (guapi - cauca)",2024,7,4288,1882,4528,"viernes","2024-07-05T19:45",4.08
95,19,"cauca",19318,"guapi",19318013,"san antonio de guajui (guapi - cauca)",2024,7,11284,6147,5581,"viernes","2024-07-26T19:00",8.23
96,19,"cauca",19418,"lopez de micay",19418009,"noanamito (lopez de micay - cauca)",2024,7,6151,2827,40,"sabado","2024-07-13T19:15",6.42
97,19,"cauca",19809,"timbiqui",19809014,"chacon (timbiqui - cauca)",2024,7,4464,1154,2222,"domingo","2024-07-21T20:30",8.35
98,19,"cauca",19809,"timbiqui",19809003,"coteje (timbiqui - cauca)",2024,7,5913,4186,2988,"jueves","2024-07-11T19:30",7.45
99,19,"cauca",19809,"timbiqui",19809007,"san jose (timbiqui - cauca)",2024,7,6046,4222,3458,"lunes","2024-07-15T19:45",6.49
100,19,"cauca",19809,"timbiqui",19809009,"santa rosa de saija (timbiqui - cauca)",2024,7,3295,1109,198,"lunes","2024-07-22T19:45",6.32
101,27,"choco",27006,"acandi",27006000,"acandi (acandi - choco)",2024,7,164425,62119,35660,"sabado","2024-07-13T21:45",19.03
102,27,"choco",27006,"acandi",27006003,"capurgana (acandi - choco)",2024,7,164425,62119,35660,"miercoles","2024-07-03T20:45",18.45
103,27,"choco",27025,"alto baudo",27025000,"ciudad baudo - pie de pato (alto baudo - choco)",2024,7,46420,16571,13957,"domingo","2024-07-21T12:30",17.51
104,27,"choco",27075,"bahia solano",27075000,"ciudad mutis (bahia solano - choco)",2024,7,164425,62119,35660,"lunes","2024-07-29T19:45",23.47
105,27,"choco",27075,"bahia solano",27075002,"el valle (bahia solano - choco)",2024,7,164425,62119,35660,"lunes","2024-07-15T19:15",23.16
106,27,"choco",27075,"bahia solano (mutis)",27075001,"cupica (bahia solano - choco)",2024,7,60272,18844,13001,"lunes","2024-07-29T19:15",22.1
107,27,"choco",27077,"bajo baudo",27077905,"buenavista (bajo baudo (pizarro) - choco)",2024,7,3622,1429,1632,"miercoles","2024-07-03T11:30",8.32
108,27,"choco",27077,"bajo baudo",27077029,"firme de usarga (bajo baudo (pizarro) - choco)",2024,7,730,302,729,"lunes","2024-07-01T19:00",4.44
109,27,"choco",27077,"bajo baudo",27077026,"guineal (bajo baudo (pizarro) - choco)",2024,7,7265,4440,3402,"lunes","2024-07-15T11:30",10.23
110,27,"choco",27077,"bajo baudo",27077008,"orpua (bajo baudo - choco)",2024,7,942,268,719,"martes","2024-07-23T18:30",8.13
111,27,"choco",27077,"bajo baudo",27077000,"pizarro (bajo baudo - choco)",2024,7,164425,62119,35660,"lunes","2024-07-15T12:30",23.3
112,27,"choco",27077,"bajo baudo",27077916,"terron (bajo baudo - choco)",2024,7,3828,1591,2757,"jueves","2024-07-25T13:00",7.03
113,27,"choco",27077,"bajo baudo",27077019,"virudo (bajo baudo - choco)",2024,7,6922,5092,3105,"domingo","2024-07-21T22:00",9.12
114,27,"choco",27099,"bojaya",27099000,"bellavista (bojaya (bellavista) - choco)",2024,7,63749,18620,26598,"domingo","2024-07-07T15:00",10.39
115,27,"choco",27099,"bojaya",27099002,"la loma de bojaya (bojaya (bellavista) - choco)",2024,7,9539,3531,512,"","2024-07-20T19:30",8.1
116,27,"choco",27099,"bojaya",27099005,"napipi (bojaya - choco)",2024,7,9344,2970,608,"domingo","2024-07-07T19:45",6.16
117,27,"choco",27099,"bojaya",27099008,"puerto conto (bojaya (bellavista) - choco)",2024,7,11897,3685,624,"martes","2024-07-02T19:00",7.34
118,27,"choco",27250,"el litoral del san juan",27250000,"santa genoveva de docordo (el litoral del san juan - choco)",2024,7,61530,30589,24512,"domingo","2024-07-07T19:30",10.55
119,27,"choco",27372,"jurado",27372000,"jurado (jurado - choco)",2024,7,164425,62119,3512,"lunes","2024-07-29T20:00",23.32
120,27,"choco",27425,"medio atrato",27425000,"bete (medio atrato - choco)",2024,7,16169,7622,68,"jueves","2024-07-11T11:30",10.34
121,27,"choco",27425,"medio atrato",27425008,"san roque (medio atrato - choco)",2024,7,1666,670,2292,"lunes","2024-07-08T20:00",3.24
122,27,"choco",27495,"nuqui",27495001,"arusi (nuqui - choco)",2024,7,18926,7459,60,"domingo","2024-07-14T11:45",15.06
123,27,"choco",27495,"nuqui",27495011,"comunidad de puerto jagua (nuqui - choco)",2024,7,986,443,562,"lunes","2024-07-08T19:00",7.12
124,27,"choco",27495,"nuqui",27495912,"comunidad indigena de pangui - el yucal (nuqui - choco)",2024,7,7219,2956,115,"jueves","2024-07-11T15:30",22.29
125,27,"choco",27495,"nuqui",27495000,"nuqui (nuqui - choco)",2024,7,164425,62119,35660,"martes","2024-07-16T19:45",23.51
126,27,"choco",27001,"quibdo",27001029,"tagachi (quibdo - choco)",2024,7,462,138,1814,"viernes","2024-07-05T20:00",1.07
127,27,"choco",27800,"unguia",27800005,"titumate (unguia - choco)",2024,7,18007,4842,7691,"lunes","2024-07-22T20:30",10.29
128,27,"choco",27800,"unguia",27800000,"unguia (unguia - choco)",2024,7,164425,62119,35660,"lunes","2024-07-15T00:15",22.23
129,94,"guainia",94343,"barranco minas",94343000,"barranco minas (barranco minas - guainia)",2024,7,87489,29752,24559,"miercoles","2024-07-17T10:15",15.36
130,94,"guainia",94001,"inirida",94001905,"chorro bocon (inirida - guainia)",2024,7,5177,364,1716,"jueves","2024-07-25T19:15",16.04
131,94,"guainia",94001,"inirida",94001000,"inirida (inirida - guainia)",2024,7,164425,62119,35660,"jueves","2024-07-25T14:45",24
132,44,"la guajira",44847,"uribia",44847012,"nazareth (uribia - la guajira)",2024,7,38023,8637,26208,"martes","2024-07-16T19:00",5.36
133,47,"magdalena",47189,"cienaga",47189018,"palmor (cienaga - magdalena)",2024,7,76944,27976,16774,"domingo","2024-07-21T19:15",21.53
134,50,"meta",50325,"mapiripan",50325000,"mapiripan (mapiripan - meta)",2024,7,164425,58347,3476,"lunes","2024-07-29T18:45",23.59
135,52,"nariño",52250,"el charco",52250016,"alteron (uribe uribe) (el charco - nariño)",2024,7,283,177,614,"lunes","2024-07-29T19:15",1.53
136,52,"nariño",52250,"el charco",52250005,"las mercedes (el charco - nariño)",2024,7,1211,851,88,"sabado","2024-07-06T21:30",5.37
137,52,"nariño",52250,"el charco",52250007,"san jose del tapaje (el charco - nariño)",2024,7,13460,4010,64,"lunes","2024-07-15T20:30",9.4
138,52,"nariño",52390,"la tola",52390005,"aguacatal (la tola - nariño)",2024,7,2252,482,1037,"sabado","2024-07-13T19:15",9.14
139,52,"nariño",52390,"la tola",52390013,"amarales (la tola - nariño)",2024,7,7626,2501,5635,"martes","2024-07-30T19:45",6.2
140,52,"nariño",52390,"la tola",52390003,"la vigia de la mar (la tola - nariño)",2024,7,6165,2772,2596,"sabado","2024-07-20T12:30",11.23
141,52,"nariño",52390,"la tola",52390009,"mulatos (la tola - nariño)",2024,7,4478,2834,2797,"martes","2024-07-02T18:00",8.07
142,52,"nariño",52390,"la tola",52390016,"san pablo del mar (la tola - nariño)",2024,7,4799,1757,2701,"jueves","2024-07-25T19:00",8
143,52,"nariño",52427,"magüi",52427913,"la isla (magüi - nariño)",2024,7,0,0,0,"lunes","2024-07-01T00:00",0
144,52,"nariño",52427,"magüi",52427915,"las lajas (magüi - nariño)",2024,7,0,0,0,"lunes","2024-07-01T00:00",0
145,52,"nariño",52473,"mosquera",52473010,"el bajito de echandia (mosquera - nariño)",2024,7,2725,961,1505,"jueves","2024-07-04T12:00",10.17
146,52,"nariño",52490,"olaya herrera",52490913,"boca de prieta (olaya herrera - nariño)",2024,7,2438,739,1356,"miercoles","2024-07-03T19:15",6.48
147,52,"nariño",52621,"roberto payan",52621912,"tamaje (roberto payan - nariño)",2024,7,4916,3030,2782,"martes","2024-07-16T20:30",8.51
148,52,"nariño",52835,"san andres de tumaco",52835055,"bocas de curay (tumaco - nariño)",2024,7,8110,3002,504,"sabado","2024-07-13T19:00",7.16
149,52,"nariño",52835,"san andres de tumaco",52835217,"san juan de la costa (san andres de tumaco - nariño)",2024,7,24929,9692,1056,"miercoles","2024-07-24T19:15",10.49
150,52,"nariño",52696,"santa barbara",52696014,"la ensenada (santa barbara - nariño)",2024,7,3178,1695,2067,"sabado","2024-07-27T20:00",6.27
151,86,"putumayo",86573,"puerto leguizamo",86573009,"piñuña negro (puerto leguizamo - putumayo)",2024,7,2684,1626,224,"sabado","2024-07-06T17:00",5.24
152,76,"valle del cauca",76109,"buenaventura",76109069,"papayal 1 (buenaventura - valle del cauca)",2024,7,5757,1043,3947,"miercoles","2024-07-31T19:45",8.35
153,76,"valle del cauca",76109,"buenaventura",76109105,"pital (buenaventura - valle del cauca)",2024,7,2224,642,1069,"martes","2024-07-16T17:45",8.32
154,76,"valle del cauca",76109,"buenaventura",76109028,"puerto merizalde (buenaventura - valle del cauca)",2024,7,101752,35905,20786,"lunes","2024-07-15T20:15",23.14
155,76,"valle del cauca",76109,"buenaventura",76109081,"punta bonita",2024,7,4166,3331,2269,"miercoles","2024-07-10T21:00",7.44
156,76,"valle del cauca",76109,"buenaventura",76109032,"san francisco naya (buenaventura - valle del cauca)",2024,7,7990,3515,3264,"sabado","2024-07-13T11:30",10.18
157,97,"vaupes",97161,"caruru",97161000,"caruru (caruru - vaupes)",2024,7,27690,7064,7489,"lunes","2024-07-22T18:30",16.43
158,97,"vaupes",97001,"mitu",97001000,"mitu (mitu - vaupes)",2024,7,164425,62119,35660,"viernes","2024-07-05T12:15",23.58
159,97,"vaupes",97666,"taraira",97666000,"taraira (taraira - vaupes)",2024,7,36778,9619,12294,"miercoles","2024-07-03T12:15",12.14
160,91,"amazonas",91540,"puerto nariño",91540000,"puerto nariño (puerto nariño - amazonas)",2024,5,132215,41907,2864,"jueves","2024-05-23T18:00",24
161,91,"amazonas",91798,"tarapaca (anm)",91798000,"tarapaca (tarapaca (anm) - amazonas)",2024,5,28132,12662,1026,"viernes","2024-05-03T18:30",10.16
162,5,"antioquia",5873,"vigia del fuerte",5873010,"la playa murri  (vigia del fuerte - antioquia)",2024,5,2686,1110,2746,"martes","2024-05-21T19:45",4.19
163,88,"archipielago de san andres y providencia",88564,"providencia",88564000,"providencia (providencia - archipielago de san andres y providencia )",2024,5,164425,62119,35660,"viernes","2024-05-10T15:00",23.59
164,13,"bolivar",13001,"cartagena de indias",13001007,"isla fuerte (cartagena de indias - bolivar)",2024,5,64368,30561,24759,"sabado","2024-05-18T22:00",10.9
165,13,"bolivar",13001,"cartagena de indias",13001017,"santa cruz del islote (cartagena de indias - bolivar)",2024,5,13543,4513,5258,"jueves","2024-05-16T21:00",10.2
166,19,"cauca",19809,"timbiqui",19809014,"chacon (timbiqui - cauca)",2024,5,4286,1264,3125,"lunes","2024-05-06T20:00",7.58
167,19,"cauca",19809,"timbiqui",19809010,"comunidad de chete (timbiqui - cauca)",2024,5,4502,1728,504,"martes","2024-05-27T07:00",5.54
168,19,"cauca",19809,"timbiqui",19809003,"coteje (timbiqui - cauca)",2024,5,5778,4333,284,"martes","2024-05-28T20:45",7.56
169,19,"cauca",19809,"timbiqui",19809026,"los brazos (timbiqui - cauca)",2024,5,7285,3271,3734,"domingo","2024-05-12T20:00",8
170,19,"cauca",19809,"timbiqui",19809007,"san jose (timbiqui - cauca)",2024,5,6623,4522,3739,"sabado","2024-05-06T19:15",7.08
171,19,"cauca",19809,"timbiqui",19809009,"santa rosa de saija (timbiqui - cauca)",2024,5,3496,1019,2035,"miercoles","2024-05-15T19:15",6.45
172,27,"choco",27006,"acandi",27006000,"acandi (acandi - choco)",2024,5,164425,62119,35660,"miercoles","2024-05-29T21:00",18.53
173,27,"choco",27006,"acandi",27006003,"capurgana (acandi - choco)",2024,5,164425,62119,35660,"lunes","2024-05-06T21:30",21.41
174,27,"choco",27006,"acandi",27006007,"san francisco (acandi - choco)",2024,5,17322,6530,7766,"lunes","2024-05-25T20:00",9.21
175,27,"choco",27025,"alto baudo",27025000,"ciudad baudo - pie de pato (alto baudo - choco)",2024,5,56244,19018,12874,"miercoles","2024-05-01T12:00",23.42
176,27,"choco",27075,"bahia solano",27075000,"ciudad mutis (bahia solano - choco)",2024,5,164425,62119,35660,"miercoles","2024-05-01T11:15",23.44
177,27,"choco",27075,"bahia solano",27075002,"el valle (bahia solano - choco)",2024,5,164425,62119,35660,"lunes","2024-05-27T19:00",23.18
178,27,"choco",27077,"bajo baudo",27077905,"buenavista (bajo baudo (pizarro) - choco)",2024,5,3552,1341,1744,"lunes","2024-05-06T19:45",8
179,27,"choco",27077,"bajo baudo",27077029,"firme de usarga (bajo baudo (pizarro) - choco)",2024,5,836,359,701,"viernes","2024-05-17T20:15",5.16
180,27,"choco",27077,"bajo baudo",27077026,"guineal (bajo baudo (pizarro) - choco)",2024,5,4866,1370,3738,"viernes","2024-05-17T19:00",6.13
181,27,"choco",27077,"bajo baudo",27077008,"orpua (bajo baudo - choco)",2024,5,705,288,571,"lunes","2024-05-13T18:00",7.3
182,27,"choco",27077,"bajo baudo",27077000,"pizarro (bajo baudo - choco)",2024,5,164425,62119,35660,"sabado","2024-05-18T15:15",22.43
183,27,"choco",27077,"bajo baudo",27077916,"terron (bajo baudo - choco)",2024,5,4192,1769,2642,"sabado","2024-05-04T12:45",7.22
184,27,"choco",27077,"bajo baudo",27077019,"virudo (bajo baudo - choco)",2024,5,4294,5965,3138,"martes","2024-05-21T21:45",5.25
185,27,"choco",27099,"bojaya",27099000,"bellavista (bojaya (bellavista) - choco)",2024,5,84005,23959,29923,"sabado","2024-05-06T20:00",12.24
